author_repo,wf_contents,security_policy
mattermost/mattermost-server,Checks' 'active' '18372119' 'CI' 'active' '18390949' 'CodeQL' 'active' '4935339' 'GolangCI-Lint' 'active' '18372118' 'Scorecards supply-chain security' 'active' '20040290' 'Sentry' 'active' '18372117' 'Verify-Lint' 'active' '8411717,Safety and data security is of the utmost priority for the Mattermost' 'community If you are a security researcher and have discovered a security' 'vulnerability in our codebase we would appreciate your help in disclosing it' 'to us in a responsible manner' 'RReeppoorrttiinngg sseeccuurriittyy iissssuueess' 'PPlleeaassee ddoo nnoott uussee GGiittHHuubb iissssuueess ffoorr sseeccuurriittyysseennssiittiivvee ccoommmmuunniiccaattiioonn' 'Security issues in the community test server any of the open source codebases' 'maintained by Mattermost or any of our commercial offerings should be reported' 'via email to responsibledisclosuremattermostcom Mattermost is committed to' 'working together with researchers and keeping them updated throughout the' 'patching process Researchers who responsibly report valid security issues will' 'be publicly credited for their efforts if they so choose' 'For a more detailed description of the disclosure process and a list of' 'researchers who have previously contributed to the disclosure program see' 'Report a Security Vulnerability on the Mattermost website' 'SSeeccuurriittyy uuppddaatteess' 'Mattermost has a mandatory upgrade policy and updates are only provided for' 'the latest  releases and the current Extended Support Release ESR Critical' 'updates are delivered as dot releases Details on security updates are' 'announced  days after the availability of the update' 'For more details about the security content of past releases see the Security' 'Updates page on the Mattermost website For timely notifications about new' 'security updates subscribe to the Security Bulletins Mailing List' 'CCoonnttrriibbuuttiinngg ttoo tthhiiss ppoolliiccyy' 'If you have feedback or suggestions on improving this policy document please' 'create an issue
react-native-elements/react-native-elements,docs' 'active' '10847231' 'Update Documentation' 'active' '11933249' '(manual) Expo default Channel' 'active' '15532122' 'pages-build-deployment' 'active' '16508936' 'ci' 'active' '42749077' '(manual) PR's Bleeding Edge Version' 'active' '42749368' 'Bleeding Edge version' 'active' '42749369' '(manual) PR's Expo preview Channel' 'active' '42749371' '(manual PR) Upgrade expo SDK' 'active' '42749372' '(manual PR) Bump release version' 'active' '42750272,
react-navigation/react-navigation,Close stale issues and PRs' 'active' '35242' 'Expo Publish' 'active' '514704' 'Automatic Rebase' 'active' '514857' 'Expo Preview' 'active' '524490' 'Triage' 'active' '533757' 'Check versions' 'active' '1068697' 'Check for repro' 'active' '3613273' 'First pull request' 'active' '3892679' 'Comment on closed issue' 'active' '10415669' 'Check for labels' 'active' '10796330' 'Check changesets' 'active' '35950220' 'autofix.ci' 'active' '40529376' 'CI' 'active' '40529378,
necolas/react-native-web,performance' 'active' '4255305' 'tests' 'active' '5482963' 'labels' 'active' '5486393' 'pages-build-deployment' 'active' '20214495' 'react@next integration' 'active' '29176287,
GeekyAnts/NativeBase,CI' 'active' '15587157,
pubkey/rxdb,build and push' 'active' '5247452' 'CI' 'active' '3775871' 'Prevent non-master commits to generated files' 'active' '37293679' 'Release' 'active' '24691849' 'pages-build-deployment' 'active' '16410418,
expo/expo,' 'active' '171462' 'Publish Expo Web' 'active' '1121459' 'Docs Website' 'active' '1320309' 'iOS Shell App' 'active' '1328294' 'Home app' 'active' '1339927' 'Android Unit Tests' 'active' '1348298' 'Test Suite' 'active' '1350381' 'SDK' 'active' '1350483' 'Expotools' 'active' '1351030' 'iOS Client' 'active' '1352074' 'Android Client' 'active' '1352420' 'Publish Native Component List Website & Update' 'active' '2123426' 'Android Shell App' 'active' '2177587' 'Native Component List app' 'active' '2626193' 'Android Instrumentation Tests' 'active' '3100968' 'Comments on GitHub issues' 'active' '4414217' 'Development Client' 'active' '5348851' 'iOS Unit Tests' 'active' '5922773' 'Code Review' 'active' '8441018' 'Versioning Expo Go' 'active' '11846890' 'Dogfooding Clients' 'active' '11925005' 'Lock Threads' 'active' '13837127' 'Issue Triage' 'active' '15538221' 'Test Suite Lint' 'active' '17362971' 'CLI' 'active' '17798737' 'Issue needs attention' 'active' '18192138' 'Close inactive issues' 'active' '18192139' 'Updates e2e' 'active' '18802537' 'Expo Updates CLI' 'active' '19467699' 'Development Client latest e2e' 'active' '20888013' 'iOS Client - EAS Build' 'active' '29784574' 'Android Client - EAS Build' 'active' '29790537' 'Test Suite on React Native nightly build' 'active' '33715756' 'Updates e2e EAS (iOS)' 'active' '43621320' 'Updates e2e EAS (Android)' 'active' '43621321' 'Development Client e2e' 'disabled_manually' '12374199,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Instead of opening a GitHub issue for security vulnerabilities send an email' 'to secureexpoio with the bug report Please write it up as you would a GitHub' 'issue
zulip/zulip,Cancel previous runs' 'active' '2086621' 'Code scanning' 'active' '1690506' '.github/workflows/openapi-bindings.yml' 'active' '12073610' 'OpenAPI generator' 'active' '12015569' 'Zulip production suite' 'active' '1918145' 'Test post to CZO' 'active' '25948095' 'Update one click apps' 'active' '7203535' 'Zulip CI' 'active' '1691644,RReeppoorrttiinngg aa vvuullnneerraabbiilliittyy' 'We love responsible reports of potential security issues in Zulip whether in' 'the latest release or our development branch' 'Our security contact is securityzulipcom Reporters should expect a response' 'within  hours' 'Please include details on the issue and how youd like to be credited in our' 'release notes when we publish the fix' 'Our security model document may be a helpful resource' 'SSeeccuurriittyy aannnnoouunncceemmeennttss' 'We send security announcements to our announcement mailing list If you are' 'running Zulip in production you should subscribe by clicking Join group at' 'the top of that page' 'SSuuppppoorrtteedd vveerrssiioonnss' 'Zulip provides security support for the latest major release in the form of' 'minor securitymaintenance releases' 'We work hard to make upgrades reliable so that theres no reason to run older' 'major releases' 'See also our documentation on the Zulip release lifecycle
oblador/react-native-vector-icons,Deploy' 'active' '6071945' 'Tests' 'active' '6071944' 'pages-build-deployment' 'active' '19842810,
lottie-react-native/lottie-react-native,,
