author_repo,wf_contents,security_policy
GormYa/AspnetMvcLocalizationInDatabase,,
niacomsoft/dnVue,,
roman-yagodin/R7.MiniGallery,,
codenesium/ConfigDragon,,
dimirtymiclashevich/aspnetcore2-angular5,,
AlbertoCortina/Hack4SD,,
nirjash13/TokenBasedAuthorization,,
zwcloud/NancyFxViaAspNetCore,,
meg4cyberc4t/AspNetTelegramBotExample,,
Swimburger/JbVoiceAspNet,,
zwcloud/NancyFxViaAspNetCore,,
meg4cyberc4t/AspNetTelegramBotExample,,
Swimburger/JbVoiceAspNet,,
Kirkaiya/AwsSsmConfigBuilderPoC,,
1001binary/recaptcha-mvc,,
jcmdsbr/training-aspnetcore,,
marcoaurelioit/marco-swagger,,
acbarker19/Faculty-Voting,,
mdeclerk/SoccerPong,Deploy to GitHub Pages' 'active' '12119884,
Swimburger/TwilioBlazorPhonecalls,,
hudsoncadan/tips-and-tricks,,
Swimburger/BlazorServerEvents,,
DennisPitallano/DSSMS,,
GoliasVictor/LivrEtec,CodeQL' 'active' '40996996' 'Docker Compose' 'active' '41609362' '.NET' 'active' '40946202' 'Codespaces Prebuilds' 'active' '40997277,RReeppoorrttaarr vvuullnneerraabbiilliiddaaddee' 'Caso queira reportar alguma vulnerabilidade envie para o email' 'devjvsbgmailcom
jasarsoft/ode-to-food,,
coderrio/Coderr.Client.AspNet,,
adambarclay/mundane-hosting-aspnet,Build' 'active' '3672278' 'Release' 'active' '3672279,
contactaditya/FirstImpressions2,,
william-fecteau/Organize-it,,
SevdanurGENC/AspNet-Internet-Programlama,,
fassetar/catalog,,
Swimburger/AzureSwaBlazorWasmDemo,,
AlejandroPietry/Onion-Architecture-In-.Net-5,,
GuvanchYazgulyyev/AspNetCvEntitiProje,,
MpiloNtombela/MajorProject-Site,,
MCLD/dotnet-outdated-action,,
deniskyashif/file-server,,
JSWesterfield/IBM_Watson_Speech2Text_Application,,
cirstars/pluginsmvc,,
Virendra-Vyas/E-Learning-System,,
yigitozbek/yella-community,,
tengge1/well-control,,
SevdanurGENC/SqlServer2012Lansman,,
berkctezc/Vidly_MVCProject,,
yalov4uk/Brainfuck-Ide-2,,
MattRyder/Auctioneer,,
benmccallum/CoreWeb,,
AJEETX/angular6-webapi,,
dan-harris/pizza-ghost-pizzeria,,
soukoku/FileProviders.Zip,,
dotnet-ad/Mwm,,
immayankmodi/dataset-datareader-dataadapter-dataview-example,,
PosInformatique/PosInformatique.AspNetCore.Server.AspNet,,
geeksarray/crystal-report-with-stored-procedure-parameter-and-visual-studio,,
practical-works/asp.net-ofppt,,
practical-works/asp.net,,
CodeIt-Bro/ASP.net-Login-Page,,
theill/iquomi,,
fvilers/WebApi.Contrib,,
Swimburger/FirebaseHostingBlazorWasm,Deploy to Firebase Hosting on merge' 'active' '4362172,
a-patel/dotnet-data-protection-labs,,
AbhilashKuvalkar/AspNetWebFormPowerBIEmbed,,
OmriHarary/QIES-redux,,
AmaralGuincho/webportal,,
FabianNorbertoEscobar/Veterinaria-Patitas-ABM,,
byCodeXp/asp.net,,
tanersahincom/VeriParkTask,,
SevdanurGENC/Personel_Ve_Staj_Takip_Sistemi_JSF,,
maxtoroq/WebQueryToolkit,,
PranamBhat/CSharp-Programs,,
MaxSemukhin/smartpay,,
ariusbronte-portfolio/signalr-console-chat-example,,
rajavundela/PTS,,
ramirezraph/Pre-EnrollmentSystemBCFA,,
AniketCPatel/Trend_Talks,,
AlexSozd/OnlineEducationPlatform,,
siddheshp/EMS,,
csyusuf/HomeManagement,,
JuergenGutschOnTwitch/sharpcms-mvc,,
alefcarlos/PlusUltra.AppMetrics.Grpc,,
hfz-r/esd-beeforum,,
hakuna-matata-in/AspNetCoreCurlMiddlewareExample,CodeQL' 'disabled_inactivity' '4584848,
Aspodel/excel-handler,,
MarcBarnes/CSharpExpenseCalculator,,
DreamEcho100/shoppingMall,,
leonardomelosantos/Framework-Aspnet-Extended,,
bopazyn/Pazyn.StartupTasks,,
AlexanderArima/XCYN,,
andredarcie/simple-movie-app,,
gplesz/WebesTodoApp201806,,
skydev2020/aspnetzero,,
syksl14/MiniBlog,,
SevdanurGENC/Ticket-System,,
dmytrokh/sql_to_rest_api,,
jmbl1685/soap-client,,
Swimburger/AgilityPackGenerateHeaderAnchors,,
RaKeerS/chat-messenger-noauth,,
Vahidalizadeh1990/Messenger-with-Blazor-server-side,,SSuuppppoorrtteedd VVeerrssiioonnss' 'Use this section to tell people about which versions of your project are' 'currently being supported with security updates' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' 'x   ' 'x   ' '    ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Use this section to tell people how to report a vulnerability' 'Tell them where to go how often they can expect to get an update on a reported' 'vulnerability what to expect if the vulnerability is accepted or declined' 'etc
tengge1/neuron-dotnet-cn,,
SevdanurGENC/MuhBilUygTopografya,,
radsystems-app/Radsystems-Studio-Docs,,
xulihang/ScanAndUpload,Java CI with Maven' 'active' '10716678' 'MSBuild' 'active' '10749436,
matteobortolazzo/ModelValidation.Test,,
iskylarkus/DockerAspNetCoreMvc,,
mehmetacisu/TourSharingSite,,
souzabel/WebAPI,,
xchopin/DocBookTranslator,,
edisga/azure-webapps-docker-windowscontainers-sitefinity,,
Swimburger/UmbracoIndexNow,,
couchbase-examples/aspnet-quickstart-minapi,ASP.NET' 'active' '27304386,
Bonnie-android/ASP.NET-Web-Services-SQL-Server,,
xchopin/DocBookTranslator,,
edisga/azure-webapps-docker-windowscontainers-sitefinity,,
Swimburger/UmbracoIndexNow,,
couchbase-examples/aspnet-quickstart-minapi,ASP.NET' 'active' '27304386,
msadeqsirjani/GrpcMicroservices,,
matteobortolazzo/ModelValidation.Test,,
