author_repo,wf_contents,security_policy
microsoft/vscode-java-dependency,CI' 'active' '11315139' 'CI' 'active' '11315140' 'CI' 'active' '11315143' 'No Response' 'active' '41951425' 'CI' 'disabled_manually' '11315138' 'CI' 'disabled_manually' '11315141,Microsoft takes the security of our software products and services seriously' 'which includes all source code repositories managed through our GitHub' 'organizations which include Microsoft Azure DotNet AspNet Xamarin and our' 'GitHub organizations' 'If you believe you have found a security vulnerability in any Microsoftowned' 'repository that meets Microsofts definition of a security vulnerability' 'please report it to us as described below' 'RReeppoorrttiinngg SSeeccuurriittyy IIssssuueess' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'Instead please report them to the Microsoft Security Response Center MSRC at' 'httpsmsrcmicrosoftcomcreatereport' 'If you prefer to submit without logging in send email to securemicrosoftcom' 'If possible encrypt your message with our PGP key please download it from the' 'Microsoft Security Response Center PGP Key page' 'You should receive a response within  hours If for some reason you do not' 'please follow up via email to ensure we received your original message' 'Additional information can be found at microsoftcommsrc' 'Please include the requested information listed below as much as you can' 'provide to help us better understand the nature and scope of the possible' 'issue' '     Type of issue eg buffer overflow SQL injection crosssite scripting' '      etc' '     Full paths of source files related to the manifestation of the issue' '     The location of the affected source code tagbranchcommit or direct' '      URL' '     Any special configuration required to reproduce the issue' '     Stepbystep instructions to reproduce the issue' '     Proofofconcept or exploit code if possible' '     Impact of the issue including how an attacker might exploit the issue' 'This information will help us triage your report more quickly' 'If you are reporting for a bug bounty more complete reports can contribute to' 'a higher bounty award Please visit our Microsoft Bug Bounty Program page for' 'more details about our active programs' 'PPrreeffeerrrreedd LLaanngguuaaggeess' 'We prefer all communications to be in English' 'PPoolliiccyy' 'Microsoft follows the principle of Coordinated Vulnerability Disclosure
pachno/pachno,,
edgi-govdata-archiving/web-monitoring,,
niyue/skillmap,,
ergoserv/redmine-progressive-projects-list,,
micromata/projectforge,GitHub Pages publication' 'active' '12067320' 'Java CI with Maven' 'active' '9308099' 'pages-build-deployment' 'active' '20208574,
Decathlon/pull-request-labeler-action,Auto Label Pull Request' 'active' '174411,
HewlettPackard/yoda,CodeQL' 'active' '16885117,
takuya0206/ganttchart_generator,,
alii/linear-style,,
jbl2024/latelier,,
rudikershaw/git-build-hook,,
jccguimaraes/atom-project-viewer,,
hikaya-io/activity,Activity' 'active' '91478,
lazywei/psync,,
EffectiveAF/effective,,
peaceiris/actions-label-commenter,Test' 'active' '702112' 'Release' 'active' '702170' 'Update major tag' 'active' '702176' 'Label Commenter' 'active' '714747' 'Code Scanning' 'active' '1807377' 'Pull Request Labeler' 'active' '3854367' 'Lint Workflows' 'active' '11471693' 'Dependency Review' 'active' '23899117' 'Dependabot Merger' 'active' '37523493' 'Dependabot Helper' 'active' '37526256,
